Id,tableId,rowIndex,status_bin,status_txt,predicted_prob,predicted_status_code,predicted_status_label,unresolved_probability,resolved_probability
2008,417546c4-dacf-4c12-ae75-4dc4e656e198,12,,"June 16, 2017 - WC #3 – Bed and banks are stable and fully vegetated. Moderate flow. No issues. July 9, 2017 - KP 3+950 – meadow hawkweed identified, recommend handpicking. September 18, 2017 – KP 4+100 – removed remaining silt fence and synthetic waddles, issue resolved. KP 3+950 – meadow hawkweed handpicked, issue resolved.",[0.12970082 0.87029916],1,Resolved,0.12970082,0.87029916
2009,417546c4-dacf-4c12-ae75-4dc4e656e198,13,,"June 16, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with desirable species found throughout ROW. - KP 4+200 and 4+250 – Silt fence removed, issue resolved. Diversion berm well vegetated.  - KP 4+460 – perennial sow thistle identified, recommend herbicide application.  July 9, 2017 – Intermittent herbicide application conducted to control tall buttercup and meadow hawkweed and perennial sow thistle (KP 4+460), and white cockle (KP 4+480). September 16, 2017 - KP 4+380 bull thistle observed, controlled with herbicide application. Issue resolved. - All previous noxious weed issues are no longer present, issues resolved.",[0.09912525 0.9008748 ],1,Resolved,0.09912525,0.9008748
2010,417546c4-dacf-4c12-ae75-4dc4e656e198,14,,"June 16, 2017 - Vegetation cover is 80-100% comparable to off ROW control. Good establishment of grasses, shrubs and willows along ROW. - KP 4+680 and 4+975 - Bull thistle present. KP 4+680 and 4+975 – 5+020 meadow hawkweed present. KP 4+860 – single common tansy present.  KP 5+120 – 5+400 – tall buttercup present. Recommend herbicide application.  - Trench crown present in tract and stable. - Removed silt fence material from KP 4+640, 4+860 and 5+080. Areas were vegetated well and silt fences served their purpose; no longer required.  Issue resolved. - Rollback at KP 4+700 functioning well and area is well vegetated. July 9 and 10, 2017 – Intermittent herbicide application conducted to control bull thistle (KP 4+860 and 4+975), meadow hawkweed (KP 4+975 – 5+020), common tansy (KP 4+860), and tall buttercup (KP 5+120 – 5+400). September 16, 2017 - KP 4+680 to 4+980 and 5+180 to 5+250, bull thistle controlled via herbicide application. Issue resolved.",[0.40801692 0.59198314],1,Resolved,0.40801692,0.59198314
2011,417546c4-dacf-4c12-ae75-4dc4e656e198,15,,"June 16, 2017 - Vegetation cover is 80-100% comparable to off ROW control. Good establishment of grasses, shrubs and willows along ROW.  - KP 5+400 – 5+650 - tall buttercup patches present. Recommend herbicide application.  - Removed silt fence material from KP 6+220 at bottom of berm. Berm was well vegetated and silt fence served purpose; no longer required. Issue resolved. - Diversion berms on hill slope in tract stable and functioning well. Berms were well vegetated. July 10, 2017 - KP 5+450 to 5+750 – intermittent herbicide application conducted to control tall buttercup and meadow hawkweed. September 16, 2017 - No noxious weeds observed in ¼. All previous issues resolved.",[0.10656524 0.89343476],1,Resolved,0.10656524,0.89343476
2012,417546c4-dacf-4c12-ae75-4dc4e656e198,16,,"June 16, 2017 - Watercourse 4, Unnamed Tributary to Cutbank River at KP 5+740 appears stable. Both banks show 80-100% vegetation cover with good establishment of willows. Good cobble distribution and no sedimentation issues. Revetment posts functioning well. No noxious weeds noted, all previous noxious weed issues resolved. No issues.",[0.00538194 0.9946181 ],1,Resolved,0.005381941,0.9946181
2013,417546c4-dacf-4c12-ae75-4dc4e656e198,17,,"June 16, 2017 - Vegetation cover is 80-100% comparable to off ROW control. Good establishment of grasses, shrubs and willows along ROW. - Diversion berms on hill slope in tract stable and functioning well. Berms were well vegetated. - Removed silt fence material from KP 6+525 at bottom of berm. Berm was well vegetated and silt fence served purpose; no longer required.  Issue resolved. - No subsidence or erosion issues observed in tract. July 10, 2017 – intermittent herbicide application conducted to control meadow hawkweed. September 16, 2017 No noxious weeds observed in ¼.  All previous issues resolved",[0.01445303 0.98554695],1,Resolved,0.01445303,0.98554695
2015,417546c4-dacf-4c12-ae75-4dc4e656e198,19,,"June 16, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with desirable species found throughout ROW. - KP 7+400 – Perennial sow thistle identified, recommend herbicide application. July 10, 2017 – Intermittent herbicide application conducted to control meadow hawkweed and perennial sow thistle (KP 7+400). September 16, 2017 - No noxious weeds observed in ¼. All previous issues resolved.",[0.03951737 0.9604827 ],1,Resolved,0.03951737,0.9604827
2016,417546c4-dacf-4c12-ae75-4dc4e656e198,20,,"June 16, 2017 - - Watercourse #5 excellent conditions Cutbank river stable and showing 80-100% vegetation. Diversion berms functioning well, good cobble and un-restricted flow observed. No issues.",[0.02373442 0.9762656 ],1,Resolved,0.023734419,0.9762656
2017,417546c4-dacf-4c12-ae75-4dc4e656e198,21,,"June 16, 2017 - excellent conditions Cutbank river stable and showing 80-100% vegetation cover compared to off ROW. Diversion berms functioning well, good cobble and un-restricted flow observed. No issues.",[0.01453837 0.9854616 ],1,Resolved,0.014538366,0.9854616
2018,417546c4-dacf-4c12-ae75-4dc4e656e198,22,,"June 16, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with desirable species found throughout ROW. - KP 8+460 – 8+550 – Tall Buttercup identified in patches and sporadically on dich line. KP 8+500 – Meadow Hawkweed identified.  Recommend herbicide application  July 8, 2017 – Intermittent herbicide application conducted to control tall buttercup (KP 8+460 – 8+550) and meadow hawkweed (KP 8+500) September 16, 2017 - KP 7+910, perennial sow thistle observed controlled via herbicide application. Issue resolved. No other noxious weeds identified, all previous issues resolved.",[0.13332418 0.8666758 ],1,Resolved,0.13332418,0.8666758
2019,417546c4-dacf-4c12-ae75-4dc4e656e198,23,,"June 16, 2017 -excellent conditions Cutbank river stable and showing 80-100% vegetation. Diversion berms functioning well, good cobble and un-restricted flow observed. No noxious weeds noted, all previous noxious weed issues resolved.",[0.01883776 0.9811622 ],1,Resolved,0.018837765,0.9811622
2020,417546c4-dacf-4c12-ae75-4dc4e656e198,24,,"June 16, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with desirable species found throughout ROW. - KP 8+700 – 9+500 – Tall Buttercup was identified through out ROW low density. Recommend herbicide application.  July 8, 2017 – Intermittent herbicide application conducted to control tall buttercup (KP 8+700 – 9+500) and few individual meadow hawkweed. September 16, 2017 - No noxious weeds observed in ¼. All previous noxious weed issues resolved",[0.02692361 0.97307634],1,Resolved,0.026923606,0.97307634
2021,417546c4-dacf-4c12-ae75-4dc4e656e198,25,,"June 16, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control. Vegetation is well established with desirable species found throughout ROW. - KP 9+500 – 10+000 – Tall Buttercup was identified intermittently throughout ROW. Recommend herbicide application. July 8, 2017 – Intermittent herbicide application conducted to control tall buttercup (KP 9+500 to 10+000).and meadow hawkweed. September 16, 2017 No noxious weeds observed in ¼. All previous noxious weed issues resolved",[0.01843738 0.9815626 ],1,Resolved,0.018437378,0.9815626
2118,44a33e5f-d99e-48ef-ad56-bbb516ec8796,1,,"June 1, 2016- Vegetation and weeds similar to of ROW. Pasture consisting of grasses and alfalfa.     Tract is fenced. Temporary fence paneling is set up around meter station, work being conducted on meter station.   2014 repair redirecting water off of ditchline is functioning well, ditchline is well vegetated. Swale directing water off ROW is starting to vegetate.",[0.12617321 0.8738268 ],1,Resolved,0.12617321,0.8738268
2119,44a33e5f-d99e-48ef-ad56-bbb516ec8796,2,,"June 1, 2016- Recently seeded to canola. Weeds on ROW consistent with off ROW.   Canada thistle identified on and off ROW – more off ROW - Landowner controlling weeds during farming operations (noticeable reduction in plant health), issue resolved. June 26, 2016- Minor subsidence and poor contour reported by landowner and during 2015 assessments.    All minor subsidence (including those reported in 2012 (KP 0+430) and 2015 (KP 0+450) and poor contouring will be addressed by the landowner reworking the field following the 2016 harvest. Issues resolved.",[0.09559701 0.904403  ],1,Resolved,0.09559701,0.904403
2120,44a33e5f-d99e-48ef-ad56-bbb516ec8796,3,,"June 1, 2016 - East portion of tract is in cultivation. This tract has been seeded to cereal crop.   Rocks are consistent with off ROW, issue resolved. June 26, 2016- Minor subsidence and poor contour reported by landowner and during 2015 assessments.    All minor subsidence and poor contouring will be addressed by the landowner working the field, following the 2016 harvest. Issues resolved.",[0.0440052  0.95599484],1,Resolved,0.044005204,0.95599484
2121,44a33e5f-d99e-48ef-ad56-bbb516ec8796,4,,"June 1, 2016- West portion of tract is in pasture – not currently used by landowner. Vegetation establishment is consistent with off right way. Weeds consistent with off ROW.",[0.0522124 0.9477876],1,Resolved,0.052212402,0.9477876
2122,44a33e5f-d99e-48ef-ad56-bbb516ec8796,5,,"June 1, 2016 – banks are stable, good vegetation establishment on both sides of crossing. Minimal flow at this time. - Canada thistle identified on the east side of watercourse crossing, none on the west side. July 19, 2016 – Herbicide application conducted to control Canada Thistle, on east side of watercourse. July 27, 2016- Markers, sign post and sign were installed on both sides of crossing, issue resolved.",[0.05367178 0.9463282 ],1,Resolved,0.053671785,0.9463282
2123,44a33e5f-d99e-48ef-ad56-bbb516ec8796,6,,"June 8, 2016 - Good establishment of Fescue hay crop within the north portion of the tract; vegetation appears consistent to off ROW. The south portion of this tract has been  seeded to cereal crop.   Canada thistle was identified on the north edge of the ROW at Kp 1+450, recently controlled through farming practices as broadleaf weeds are showing signs of stress. July 22, 2016- Landowner requested that signs and marker posts not be installed due to the inconvenience of farming around them. Issue resolved.",[0.01708608 0.9829139 ],1,Resolved,0.017086076,0.9829139
2124,44a33e5f-d99e-48ef-ad56-bbb516ec8796,7,,"June 1, 2016 - The cultivated portion at the east end does not appear to have been seeded. Canada thistle was identified at the north ¼ line. July 19, 2016 – Herbicide application conducted to control Canada thistle along north ¼ line.",[0.13839988 0.86160016],1,Resolved,0.13839988,0.86160016
2125,44a33e5f-d99e-48ef-ad56-bbb516ec8796,8,,"June 1, 2016- Good establishment of alfalfa and grasses within hayland, weeds consistent with off ROW (dandelion issue noted in 2015 is no longer evident, issue resolved), less alfalfa content on ROW than off. Contouring issue noted in 2014, east of watercourse, has not impacted land use capability, issue resolved.",[0.02113052 0.9788695 ],1,Resolved,0.021130515,0.9788695
2126,44a33e5f-d99e-48ef-ad56-bbb516ec8796,9,,"June 1, 2016 - banks are stable, good vegetation establishment on both sides of crossing. Minimal flow at this time. Canada thistle identified along the west bank of watercourse crossing (< 10 plants), no control measures recommended, desirable vegetation is likely to outcompete weeds at this low density. July 27, 2016- Markers, sign post and sign were installed on both sides of crossing, issue resolved.",[0.02206251 0.9779375 ],1,Resolved,0.022062512,0.9779375
2127,44a33e5f-d99e-48ef-ad56-bbb516ec8796,10,,"June 1, 2016 - The cultivated portion at the west end of the tract has been seeded to cereal crop.  Intermittent minor subsidence exists, it not affecting land use and there is no work recommended. Issue Resolved. Canada thistle present on and off ROW. Landowner controlling weeds during normal farming operations (noticeable reduction in plant health), issue resolved",[0.00637878 0.9936212 ],1,Resolved,0.006378782,0.9936212
2128,44a33e5f-d99e-48ef-ad56-bbb516ec8796,11,,"June 1, 2016 - This tract has been seeded to cereal crop   Minor subsidence exists throughout the majority of the tract, as well as possible poor contouring along edges off ROW. Subsidence also appears to exist along parallel ROWs. Poor contouring observed at foreign pipeline crossing location.   Canada thistle was identified at the west end of the tract (1 plant within ROW) – weed control within cultivated land is the landowner’s responsibility, no work to be completed.   Lease road crossing at the east end of the tract remains bare, with minimal erosion occurring – consistent with off ROW.   All minor subsidence and poor contouring will be addressed by the landowner working the field, following the 2016 harvest. Issues resolved",[0.00359052 0.9964095 ],1,Resolved,0.0035905193,0.9964095
2129,44a33e5f-d99e-48ef-ad56-bbb516ec8796,12,,"June 8, 2016- This tract has been seeded to canola, emerging plants consistent with off ROW.   Canada thistle was identified at Kp 3+800, controlled by landowner, issue resolved.   An abundance of rocks are present both on and off right way.   2014 Erosion repair along west ¼ line is well vegetated, no drainage issues or ponding water, issue resolved.",[0.02084372 0.97915626],1,Resolved,0.020843722,0.97915626
