tableId,rowIndex,rowCounter,status_txt
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,2,"August 2, 2017  - No subsidence or erosion issues were observed."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,3,"August 2, 2017   - KP 1+890 to 2+040 and KP 2+250 to 2+350 - Perennial sow thistle observed, recommend weed control."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,4,"August 12, 2017 - KP 1+890 to 2+040 and KP 2+250 to 2+350 – Intermittent herbicide application conducted to control perennial sow thistle and tansy. Issue resolved."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,5,"September 11, 2017 – Woody swamp on ROW from KP 1+920 to 1+960 and 2+200 to 2+360 appears to be at full functionality."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,6,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids, tamarack, black spruce, willow, aspen, poplar, Labrador tea and sphagnum moss. Hydrophytic vegetation emerging throughout wetland (common cattail)."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,7,"September 11, 2017  - No noxious weeds were identified in wetland."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,8,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,9,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and good organic content in topsoil layer. Humification occurring throughout wetland through large amounts of decomposing vegetation litter."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,10,"September 11, 2017  - Substrate exhibiting semi-saturated conditions, comparing with off-ROW."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,11,"September 11, 2017   - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,12,"September 11, 2017  - Wetland has achieved pre-construction contours. Off-ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,6,1,"August 2, 2017 - Vegetation cover on the ROW is 80 - 100% compared to off-ROW control. Good establishment of grasses, shrubs, and aquatic vegetation."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,6,2,"August 2, 2017  - No subsidence or erosion issues were observed."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,6,3,"August 2, 2017   - Perennial sow thistle (KP 2+650) and tansy (KP 2+680) observed, recommend weed control."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,6,4,"August 2, 2017  - Straightened marker post at KP3+487. Issue resolved August 12, 2017 – Herbicide application conducted to control perennial sow thistle (KP 2+650) and tansy (KP 2+680). Issue resolved."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,7,1,"August 2, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Native grasses clover, vetch and willows establishing. Cattails, Bull Rushes, Reed grass, and Cotton grass present in low areas."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,7,2,"August 2, 2017   - Adjacent foreign ROW is covered in a high density of perennial sow thistle."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,7,3,"August 2, 2017  - KP 3+500 to 3+575 - Perennial sow thistle and scentless chamomile (KP 3+500) observed, recommend weed control."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,7,4,"August 12, 2017 - KP 3+500 to 3+575 – Intermittent herbicide application conducted to control perennial sow thistle and scentless chamomile. Issue resolved."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,8,1,"August 2, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Native grasses clover, vetch and willows establishing. Cattails, Bull Rushes, Reed grass, and Cotton grass present in low areas."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,8,2,"August 2, 2017   - Planted trees observed within tract are growing and have a low mortality rate."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,8,3,"August 2, 2017  - Rollback Is present well vegetated and providing access control. Paralleling lines are allowing for access around our rollback."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,8,4,"August 2, 2017   - No erosion or subsidence present."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,8,5,"August 2, 2017   - Adjacent foreign ROW is covered in a high density of perennial sow thistle."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,8,6,"August 2, 2017  - KP 3+575 – 4+100 - Perennial sow thistle and common tansy (KP 4+100) observed, recommend weed control."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,8,7,"August 12, 2017 - KP 3+575 – 4+100 – Intermittent herbicide application conducted to control perennial sow thistle and tansy. Issue resolved."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,9,1,"August 2, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Native grasses clover, vetch and willows establishing. Cattails, Bull Rushes, Reed grass, and Cotton grass present in low areas."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,9,2,"August 2, 2017   - Planted trees observed within tract are growing and have a low mortality rate."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,9,3,"August 2, 2017  - No erosion or subsidence present."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,9,4,"August 2, 2017   - Adjacent foreign ROW is covered in a high density of perennial sow thistle  - KP 4+400 and 4+800 to 5+200 - Perennial sow thistle and common tansy (KP 5+100) observed, recommend weed control."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,9,5,"August 12, 2017 - KP 4+400 and 4+800 to 5+200 – Intermittent herbicide application conducted to control perennial sow thistle and tansy. Issue resolved."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,10,1,"August 2, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Native grasses clover, vetch and willows establishing. Cattails, Bull Rushes, Reed grass, and Cotton grass present in low areas."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,10,2,"August 2, 2017   - No erosion or subsidence present."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,10,3,"August 2, 2017   - Adjacent foreign ROW is covered in a high density of perennial sow thistle  - KP 5+400 to 5+830 - Perennial sow thistle observed, recommend weed control."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,10,4,"August 12, 2017 - KP 5+400 to 5+830 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,11,1,"August 2, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Grasses clover, vetch, common Labrador tea and willows establishing. Cattails, Bull Rushes, Reed grass, and Cotton grass present in low areas."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,11,2,"August 2, 2017   - No erosion or subsidence present."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,11,3,"August 2, 2017   - KP 6+100– 6+700 - Perennial sow thistle observed, recommend weed control."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,11,4,"August 12, 2017 – KP 6+100 to 6+700 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,12,1,"August 2, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Grasses clover, vetch and willows establishing. Cattails, Bull Rushes, Reed grass, and Cotton grass present in low areas."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,12,2,"August 2, 2017   - No erosion or subsidence present."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,12,3,"August 2, 2017   - KP 7+150 and 7+640 sign and marker posts straightened and stabilized. Issue resolved."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,12,4,"August 2, 2017  - KP 7+150 to 7+640 - Perennial sow thistle observed, recommend weed control."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,12,5,"August 12, 2017 – KP 7+150 to 7+640 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,13,1,"August 2, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Grasses clover, vetch, Raspberry and willows establishing. Cattails, Bull Rushes, Reed grass, and Cotton grass present in low areas. Good growth of Aspen and Willows."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,13,2,"August 2, 2017  - No erosion or subsidence present."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,13,3,"August 2, 2017   - Planted coniferous trees are doing well good recent growth and low mortality rate."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,13,4,"August 2, 2017   - KP 7+850 to 8+300 - Perennial sow thistle observed, recommend weed control."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,13,5,"August 13, 2017 – KP 7+850 to 8+300 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,13,6,"September 11, 2017 - Woody swamp on ROW from KP 8+390 to 8+420 appears to be at full functionality. Wetland has been geographically assigned to hill slope resulting in dry conditions."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,13,7,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids, poplar, willow and alder with sporadic emergence of broadleaf shrubs - No noxious weeds were identified in wetland."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,13,8,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,13,9,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth. Minimal humification occurring throughout wetland through decomposing vegetation litter, comparing with off-ROW conditions."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,13,10,"September 11, 2017  - Substrate exhibiting dry substrate with a low organic content in the topsoil layer, comparing with off-ROW conditions. Dry substrate attributed to down sloping terrain."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,13,11,"September 11, 2017  - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,13,12,"September 11, 2017  - Wetland has achieved pre-construction contours. Off-ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,14,1,"August 2, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Grasses clover, vetch, Raspberry and willows establishing. Cattails, Bull Rushes, Reed grass, and Cotton grass present in low areas."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,14,2,"August 2, 2017   - No erosion or subsidence present."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,14,3,"August 2, 2017   - No noxious weeds observed on tract."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,14,4,"August 13, 2017 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,14,5,"September 11, 2017 - Woody swamp on ROW from KP 8+450 to 8+560 appears to be at full functionality. Wetland has been geographically assigned to hill slope resulting in dry conditions."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,14,6,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids, pine, poplar, willow and alder with sporadic emergence of broadleaf shrubs - No noxious weeds were identified in wetland."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,14,7,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,14,8,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth. Minimal humification occurring throughout wetland through decomposing vegetation litter, comparing with off-ROW conditions."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,14,9,"September 11, 2017  - Substrate exhibiting dry substrate with a low organic content in the topsoil layer, comparing with off-ROW conditions. Dry substrate attributed to down sloping terrain."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,14,10,"September 11, 2017  - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,14,11,"September 11, 2017  - Wetland has achieved pre-construction contours. Off-ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,15,1,"August 2, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Grasses clover, vetch and willows establishing. Cattails, Bull Rushes, Reed grass, and Cotton grass present in low areas."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,15,2,"August 2, 2017   - No erosion or subsidence present."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,15,3,"August 2, 2017   - KP 8+700 and 9+200 to 9+400 - Perennial sow thistle observed, recommend weed control."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,15,4,"August 13, 2017 - KP 8+700 and 9+200 to 9+400 – Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,15,5,"September 11, 2017 - Woody swamp on ROW from KP 8+640 to 8+680 appears to be at full functionality. Wetland has been geographically assigned to hill slope resulting in semi-dry conditions."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,15,6,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids, poplar, willow and alder with sporadic emergence of broadleaf shrubs. Sphagnum mosses establishing in areas along pipeline ROW."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,15,7,"September 11, 2017  - No noxious weeds were identified in wetland."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,15,8,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,15,9,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth. Humification occurring throughout wetland through decomposing vegetation litter."
03bfc26a-c6d0-4761-b8f5-47acf2290d02,15,10,"September 11, 2017  - Substrate exhibiting semi-dry substrate with a 10cm organic content in the topsoil layer, comparing with off-ROW conditions. Drier substrate attributed to down sloping terrain."
