tableId,rowIndex,status_bin,status_txt,status,status_code
4274c27b-ab24-4b6e-b72d-2c52e276758f,34,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,35,"Hand-picked and disposed of weeds, issue resolved",Monitor in 2018 and implement weed control as required.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,36,Unresolved,Repair erosion and monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,37,"Sediment fencing repaired and additional sediment fencing and straw wattle installed upslope in September 2017, issue resolved",Monitor in 2018.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,38,Unresolved,Monitor in 2018. Land use not affected.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,39,Unresolved,Repair sign.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,40,Unresolved,Repair sediment fencing and monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,41,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,42,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,43,Unresolved,Monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,44,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,45,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,46,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,47,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,48,Unresolved,Monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,49,Unresolved,Monitor in 2018 and implement weed control as required.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,50,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,51,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,52,Unresolved,Monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,53,ATV issue is Unresolved,Monitor ATV access in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,54,No issue,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,55,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,56,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,57,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,58,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,59,Unresolved,Monitor at subsequent assessment.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,60,Unresolved,Monitor at subsequent assessment.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,61,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,62,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,63,Unresolved,Monitor in 2018. Land use not affected.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,64,Resolved. Sediment fencing repaired in September 2017,Repair erosion and monitor in 2018.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,65,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,66,Unresolved,Monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,67,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,68,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,69,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,70,No issue,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,71,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,72,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,73,Unresolved,Monitor in 2018 to confirm that the cross drains performed well during spring freshet.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,74,No issue,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,75,Unresolved,Monitor in 2018. Land use not affected.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,76,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,77,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,78,"Picked, bagged, disposed of, issue resolved",Monitor in 2018 and implement weed control as required.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,79,"Sediment fence repaired in September 2017, issue resolved",Repair sediment fence.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,80,Resolved,Rig mat removed in January 2018,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,81,No issue,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,82,Unresolved,Monitor in 2018 and implement weed control as required.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,83,Unresolved,Replace signage.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,84,Unresolved,Monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,85,Unresolved,Repair subsidence and monitor in 2019.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,86,Unresolved,Monitor in 2018 and implement weed control as required.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,87,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,88,Unresolved,Repair erosion and monitor in 2018.,Unresolved,0
4a8ceab8-2f61-4c2b-979e-f8476f208341,1,Resolved.,Vegetation parameters were comparable on and off ROW. No weed issues were observed at the time of assessment. Subsidence was not observed and natural contours have been re established (Plate 1).,Resolved,1
4a8ceab8-2f61-4c2b-979e-f8476f208341,2,Resolved.,Subsidence and erosion were not observed at the time of assessment (Plate 2). Natural drainage patterns have been re established.,Resolved,1
4a8ceab8-2f61-4c2b-979e-f8476f208341,3,Resolved.,Berm along municipal road is intact and the ditch is sufficiently deep to channelize road runoff (Plate 3). Subsidence has been ameliorated by the tilling of the field during cultivation and further erosion and subsidence were not observed.,Resolved,1
4a8ceab8-2f61-4c2b-979e-f8476f208341,4,Resolved.,No erosion or subsidence was observed at the time of assessment (Plate 4).,Resolved,1
4a8ceab8-2f61-4c2b-979e-f8476f208341,5,Resolved.,Subsidence was not observed at KP 10.55 at the time of assessment (Plate 5).,Resolved,1
4a8ceab8-2f61-4c2b-979e-f8476f208341,6,Resolved.,Subsidence was not observed at KP 10.80 or KP 11.45 at the time of assessment (Plates 6 and 7).,Resolved,1
4a8ceab8-2f61-4c2b-979e-f8476f208341,7,Resolved.,Crop height was comparable on and off ROW and subsidence was not observed (Plate 8).,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,1,Unresolved,"Repair erosion, seed slopes and monitor in 2014.",Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,2,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,3,Unresolved,"Control weeds, if warranted, and monitor in 2014.",Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,4,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,5,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,6,Unresolved,Control weeds and monitor in 2014.,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,7,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,8,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,9,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,10,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,11,Unresolved,"Repair subsidence, if warranted, and monitor in 2014.",Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,12,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,13,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,14,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,15,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,16,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,17,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,18,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,19,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,20,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,21,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,22,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,23,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,24,Unresolved,Monitor in 2014.,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,25,Unresolved,Issue being managed as per Oak Lake Sandhills Management Plan (Appendix H).,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,26,Unresolved,Issue being managed as per Oak Lake Sandhills Management Plan (Appendix H).,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,27,Unresolved,Issue being managed as per Oak Lake Sandhills Management Plan (Appendix H).,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,28,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,29,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,30,Unresolved,Control weeds and monitor in 2014.,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,31,Resolved,Monitor vegetation establishment in 2014.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,32,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,33,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,34,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,35,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,36,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,37,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,38,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,39,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,40,Unresolved,Control weeds and monitor in 2014.,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,41,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,42,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,43,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,44,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,45,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,46,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,47,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,48,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,49,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,50,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,51,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,52,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,53,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,54,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,55,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,56,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,57,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,58,Unresolved,Control weeds and monitor in 2014.,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,59,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,60,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,61,Unresolved,Follow land management procedures as indicated in Appendix D.,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,62,Unresolved,Follow land management procedures as indicated in Appendix D.,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,63,Unresolved,Follow land management procedures as indicated in Appendix D.,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,64,Unresolved,Follow land management procedures as indicated in Appendix D.,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,65,Unresolved,Follow land management procedures as indicated in Appendix D.,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,66,Unresolved,Follow land management procedures as indicated in Appendix D.,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,67,Unresolved,Follow land management procedures as indicated in Appendix D.,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,68,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,69,Resolved,Monitor in 2014.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,70,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,71,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,72,Unresolved,Control weeds and monitor in 2014.,Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,73,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,74,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,75,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,76,Resolved,None.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,77,Unresolved,"Control weeds, if warranted, and monitor in 2014.",Unresolved,0
69579df1-eace-4925-9d25-c425bfc3ac28,78,Resolved,Issue being managed by a third-party company.,Resolved,1
69579df1-eace-4925-9d25-c425bfc3ac28,79,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,1,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,2,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,3,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,4,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,5,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,6,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,7,Unresolved,Control weeds and monitor in 2014.,Unresolved,0
768b2aaf-8d86-4a30-bec5-7f4a4e646311,8,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,9,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,10,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,11,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,12,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,13,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,14,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,15,Unresolved,Monitor in 2014.,Unresolved,0
768b2aaf-8d86-4a30-bec5-7f4a4e646311,16,Unresolved,Control weeds and monitor in 2014.,Unresolved,0
768b2aaf-8d86-4a30-bec5-7f4a4e646311,17,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,18,Resolved,<s>None.</s>,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,19,Resolved,<s>None.</s>,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,20,Unresolved,"Control scentless chamomile, if warranted and monitor in 2014.",Unresolved,0
768b2aaf-8d86-4a30-bec5-7f4a4e646311,21,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,22,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,23,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,24,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,25,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,26,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,27,Resolved,<s>None.</s>,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,28,Resolved,<s>None.</s>,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,29,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,30,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,31,Resolved,None.,Resolved,1
768b2aaf-8d86-4a30-bec5-7f4a4e646311,32,Resolved,None.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,1,Unresolved,Re-seeding recommended pending landowner satisfaction (crown lands),Unresolved,0
8080827a-39bb-44ce-9654-480588a2ca10,2,Unresolved,Weed management to address tame species on RoW. Crown Lands.,Unresolved,0
8080827a-39bb-44ce-9654-480588a2ca10,3,Unresolved,Reseeding and weed management until established.,Unresolved,0
8080827a-39bb-44ce-9654-480588a2ca10,4,Unresolved,Reseeding and weed management until established.,Unresolved,0
8080827a-39bb-44ce-9654-480588a2ca10,14,Resolved,Land use for this area has changed from modified grassland to hayland since construction and no longer suitable habitat to support this rare plant.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,15,Resolved,Weed management to address tame species on RoW. Crown Lands.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,19,Resolved,Coarse fragments no longer an issue. The  ROW has had the subsidence repaired and has been sprayed to kill the project planted seed mix. Southern Prairie Native Blend has since been seeded. Enbridge plans to dormant seed again this fall as well as next spring if required. Enbridge plans to do weed control if necessary in 2019.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,22,Resolved,"Inquiries with regional botanical data centres suggested the species of plant V. pedatifida  was misidentified during pre-construction surveys. There are no records to indicate that this plant grows in this region of the province.  V.pedatifida prefers to grow in dry gravelly hills and exposed banks. V.pedatifida  looks similar to V.nephrophylla , which grows in moist meadows, streambanks, willow thickets, and moist open woods. The habitat in this area would be more suited to the V.nephrophylla  than the V.pedatifida .",Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,23,Resolved,Land use for this area has changed from modified grassland to crop since construction and no longer suitable habitat to support this rare plant.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,27,Resolved,"Pre-construction data (2010) from Matrix suggests that this wetland has always had significant weed issues (most notably Cirsium arvense ), noted as healthy with problems during preconstruction surveys. The field notes suggest that the low-lying area of the wetland is bare and that Cirsium arvense  (Canada thistle) is encroaching the centre of the wetland.",Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,52,Resolved,"This area has a class IV wetland located at or about KP 120+050 (W-588). The 2018 field observations state that the foxtail barley seems to be an extension of the nearby wetland and that the grass and alfalfa are establishing well. The wetland has likely dried up (or nearly dried up) due to low precipitation years since the pre-construction surveys, which were conducted during higher precipitation. The 2017 field observations note that there is foxtail barley both on and off of the ROW at 120+000",Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,55,Resolved,This area was noted to have weeds both in the pre-construction survey notes and the alignment sheets. Based on our survey data from 2013 to present and the trajection of the site observations we can assume that the native species will out compete the weedy species in this area.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,81,Resolved,Continue wetland health and function monitoring.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,82,Resolved,Continue wetland health and function monitoring.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,83,Resolved,Continue wetland health and function monitoring.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,85,Resolved,Continue wetland health and function monitoring.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,91,Resolved,Continue wetland health and function monitoring in Year Five.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,92,Resolved,Continue wetland health and function monitoring in Year Five.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,98,Resolved,Continue wetland health and function monitoring in Year Five.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,101,Resolved,This wetland is assumed to have been unaffected by construction because it is located off of the construction ROW.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,110,Resolved once fencing repair is complete.,Repair fencing adjacent to RoW,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,111,Resolved,Continue wetland health and function monitoring,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,114,Resolved,Continue wetland health and function monitoring.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,115,Resolved,Continue wetland health and function monitoring.,Resolved,1
8080827a-39bb-44ce-9654-480588a2ca10,130,Resolved,Continue wetland health and function monitoring in Year Five.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,1,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,2,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,3,Unresolved.  Wetland vegetation in the riparian area is,unlikely to establish under the current land use (cultivation) and is considered resolved. Control weeds in Spring 2019 and monitor weed growth in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,4,Unresolved.,Control weeds in Spring 2019 and monitor weed growth in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,5,New Issue.,"The compaction issue was not evident during previous years of PCEM and may have worsened through contributing factors, such as cultivation with heavy machinery. Compaction may reduce under the current land use and through the natural freeze/thaw cycle. Monitor for reduced crop growth and compaction in 2019. If compaction persists, discing of the topsoil may be recommended.",Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,6,Resolved.,The low-moderate functional condition is due to cultivation through the Class II/III zone of the wetland. No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,7,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,8,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,9,Resolved.,Wetland vegetation in the riparian area is unlikely to establish under the current land use (cultivation) and is considered resolved. No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,10,Unresolved.,Recontour the eroded area and disc the compacted topsoil. Monitor the erosion and compaction issues in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,11,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,12,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,13,Resolved.,No further action is required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,14,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,15,Unresolved.,Repair the elevated trench crown in Winter 2018/2019. Weed densities should decrease within the wetland and wetland vegetation should establish upon correction of the elevated trench crown. Monitor elevated trench crown repair in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,16,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,17,Resolved.,Wetland health and function is affected by cultivation within the wetland margin and will not improve under the current land use practices. The issue is considered resolved. No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,18,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,19,Unresolved.,The subsidence and elevated trench crown issues are considered resolved. Control weeds in Spring 2019 and monitor weed growth in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,20,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,21,Resolved.,"Repair of the minor contouring issue is not recommended in Winter 2018/2019. Wetland vegetation is established, and hydrological function is maintained. No further action required.",Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,22,Unresolved.,The presence of cattle is a contributing factor to the slow vegetation establishment at this site. Exclusion fencing around the wetland is recommended to allow the wetland vegetation to establish. Monitor vegetation establishment in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,23,New Issue.,Repair subsidence within the wetland. Monitor subsidence repair in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,24,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,25,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,26,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,27,Unresolved.,"Repair of the trench crown at this location is not recommended in Winter 2018/2019, as the elevated trench crown is settling through natural processes and the wetland vegetation is well established. Monitor settlement of trench crown in 2019.",Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,28,Unresolved.,Control weeds in Spring 2019 and monitor weed growth in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,29,Resolved.,Reduced crop growth and bare soil is due to cultivation within saline wetland margins and is not likely a result of Project construction. No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,31,Resolved.,The reduction in wetland health and function is due to current land use practices (cultivation) and is not associated with the Project. No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,32,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,33,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,34,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,35,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,36,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,37,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,38,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,39,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,40,Unresolved.,Control weeds in Spring 2019 and monitor weed growth in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,41,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,42,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,43,Resolved.,No further action required.,Resolved,1
